804	51	12	18.620000
803	52	13	18.680000
802	27	14	20.430000
803	51	15	20.070000
803	48	16	20.550000
803	50	17	110.270000
803	50	18	116.350000
803	50	19	111.050000
797	64	20	113.450000
802	28	21	78.670000
802	50	22	160.990000
802	27	23	79.100000
803	50	24	78.630000
802	49	25	241.270000
802	49	26	79.040000
802	48	27	79.060000
803	51	28	78.500000
802	27	29	240.460000
803	49	30	240.960000
801	48	31	243.150000
801	50	32	246.580000
803	51	33	241.880000
803	49	34	112.020000
803	48	35	238.900000
803	50	36	243.260000
803	27	37	242.450000
803	47	38	59.150000
803	28	39	242.240000
801	48	40	239.960000
803	49	41	240.000000
803	50	42	58.690000
803	49	43	242.570000
803	49	44	242.620000
803	29	45	56.510000
803	51	46	239.430000
803	50	47	240.580000
804	51	48	246.870000
803	50	49	57.900000
805	48	50	240.120000
801	47	51	244.100000
803	48	52	242.450000
803	28	53	58.960000
802	50	54	240.820000
804	27	55	240.840000
803	48	56	57.590000
802	49	57	241.090000
803	49	58	243.510000
803	47	59	79.060000
805	48	60	78.580000
801	49	61	78.840000
801	68	62	79.150000
801	51	63	78.620000
804	50	64	78.620000
582	49	65	79.100000
804	51	66	63.440000
803	28	67	218.530000
802	47	68	79.040000
803	48	69	78.670000
801	29	70	214.250000
803	47	71	209.520000
804	49	72	218.080000
803	48	73	78.560000
803	50	74	218.390000
803	50	75	208.920000
802	49	76	207.070000
803	49	77	78.550000
804	48	78	207.860000
802	49	79	218.370000
803	50	80	79.030000
802	49	81	78.550000
804	50	82	215.660000
803	48	83	78.960000
803	50	84	79.200000
801	49	85	78.630000
802	48	86	52.890000
802	28	87	50.850000
803	49	88	50.470000
804	48	89	51.070000
802	48	90	49.770000
804	28	91	47.850000
802	48	92	78.960000
801	48	93	47.060000
802	28	94	79.150000
803	49	95	46.220000
803	51	96	79.160000
803	49	97	48.690000
804	28	98	56.100000
804	29	99	62.310000
803	49	100	44.040000
794	64	101	79.080000
803	48	102	43.530000
804	50	103	47.350000
805	48	104	46.460000
802	49	105	49.530000
